ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
2533,0.99125,0.0,0.0,0.00375,0.005
2534,0.02875,0.00125,0.2125,0.045,0.7125
2535,0.49875,0.0,0.01875,0.21,0.2725
2536,0.465625,0.0,0.0175,0.499375,0.0175
2537,0.3325,0.0025,0.03375,0.05125,0.58
2538,0.0975,0.0025,0.07375,0.07125,0.755
2539,0.0,0.0,0.01375,0.00125,0.985
2540,0.01125,0.01,0.02,0.025,0.93375
2541,0.90375,0.00625,0.00125,0.00125,0.0875
2542,0.97625,0.0,0.0,0.0125,0.01125
2543,0.8866666666666667,0.0,0.00125,0.08125,0.030833333333333334
2544,0.9975,0.0,0.0,0.00125,0.00125
2545,0.87375,0.0,0.0,0.10125,0.025
2546,0.06375,0.025,0.3775,0.00125,0.5325
2547,0.53625,0.0,0.04625,0.24375,0.17375
2548,0.9866666666666667,0.0,0.0,0.01125,0.0020833333333333333
2549,0.581875,0.0,0.0275,0.255625,0.135
2550,0.065,0.00125,0.21375,0.44,0.28
2551,0.70375,0.00125,0.0,0.09125,0.20375
2552,0.0,0.0,0.00125,0.0,0.99875
2553,0.73,0.0,0.0,0.22125,0.04875
2554,0.5811458333333333,0.0,0.0025,0.0675,0.34885416666666663
2555,0.70375,0.0,0.0,0.24125,0.055
2556,0.0,0.0025,0.0025,0.0,0.995
2557,0.50375,0.0,0.01,0.14875,0.3375
2558,0.96875,0.00125,0.00125,0.0075,0.02125
2559,0.895,0.0,0.0025,0.05375,0.04875
2560,0.7859999999999999,0.0,0.0,0.045,0.16899999999999998
2561,0.42125,0.0,0.0525,0.315,0.21125
2562,0.54125,0.0,0.04625,0.15875,0.25375
2563,0.32625,0.0,0.0275,0.49875,0.1475
2564,0.9875,0.0,0.0,0.00375,0.00875
2565,1.0,0.0,0.0,0.0,0.0
2566,0.10625,0.02125,0.15375,0.41125,0.3075
2567,0.01875,0.0,0.11125,0.45,0.42
2568,0.46302083333333327,0.0075,0.0025,0.5082291666666667,0.01875
2569,0.32125,0.0025,0.13875,0.26625,0.27125
2570,0.7175,0.0,0.00375,0.0125,0.26625
2571,0.765,0.0,0.05125,0.1575,0.02625
2572,0.41625,0.0,0.035,0.38333333333333336,0.16541666666666668
2573,0.43125,0.0,0.00875,0.32875,0.23125
2574,0.99125,0.0,0.0,0.00625,0.0025
2575,0.85375,0.0,0.0,0.0075,0.13875
2576,0.32,0.00625,0.0025,0.01125,0.66
2577,0.38875,0.0,0.01125,0.24625,0.35375
2578,0.1225,0.00125,0.02875,0.725,0.1225
2579,0.25375,0.0,0.00625,0.1375,0.6025
2580,0.24,0.0025,0.00125,0.13375,0.6225
2581,0.4725,0.00125,0.00125,0.01625,0.50875
2582,0.32875,0.0,0.02125,0.4375,0.2125
2583,0.6425,0.0025,0.00625,0.0275,0.32125
2584,0.6175,0.0,0.01125,0.3025,0.06875
2585,0.23375,0.01125,0.015,0.30125,0.43875
2586,0.26,0.0,0.02375,0.435,0.28125
2587,0.04625,0.0,0.09625,0.60125,0.25625
2588,0.00375,0.15125,0.025,0.00125,0.81875
2589,0.93,0.0,0.0,0.0125,0.0575
2590,0.0,0.00125,0.0,0.0,0.99875
2591,0.55375,0.0,0.005,0.04125,0.4
2592,0.965,0.0025,0.0,0.0,0.0325
2593,0.0,0.01875,0.0075,0.00875,0.965
2594,0.0,0.08,0.21625,0.0025,0.70125
2595,0.2225,0.0,0.05875,0.12,0.59875
2596,0.145,0.27625,0.1675,0.00125,0.41
2597,0.88375,0.0,0.0,0.1,0.01625
2598,0.55375,0.0025,0.0075,0.1025,0.33375
2599,0.22475,0.0,0.1625,0.4975,0.11525
2600,0.3675,0.0,0.00875,0.06375,0.56
2601,0.3125,0.0,0.0125,0.155,0.52
2602,0.1875,0.00625,0.00875,0.0025,0.795
2603,0.03625,0.01625,0.1525,0.03875,0.75625
2604,0.45,0.0,0.03,0.37375,0.14625
2605,0.0975,0.0,0.0,0.0,0.9025
2606,0.06625,0.00125,0.095,0.72875,0.10875
2607,0.34875,0.0,0.2475,0.30875,0.095
2608,0.52375,0.0,0.01625,0.26375,0.19625
2609,0.1725,0.0,0.035,0.6479166666666667,0.1445833333333333
2610,0.15375,0.0,0.03875,0.385,0.4225
2611,0.09,0.02,0.10375,0.0875,0.69875
2612,0.5886458333333333,0.0,0.010208333333333333,0.3623958333333333,0.03875
2613,0.3325,0.0,0.08125,0.54875,0.0375
2614,0.453125,0.0,0.0009375,0.1715625,0.374375
2615,0.98875,0.0,0.0,0.0,0.01125
2616,0.945,0.0,0.01125,0.00625,0.0375
2617,0.0375,0.0025,0.05875,0.2025,0.69875
2618,0.3725,0.0,0.00625,0.4475,0.17375
2619,0.304375,0.015,0.054375,0.405,0.22125
2620,0.7025,0.0,0.005,0.25875,0.03375
2621,0.0,0.0,0.0025,0.0,0.9975
2622,0.50875,0.0,0.02,0.42125,0.05
2623,0.495,0.0,0.0025,0.4425,0.06
2624,0.95375,0.0,0.0,0.0,0.04625
2625,0.33,0.0,0.07875,0.48875,0.1025
2626,0.00125,0.0075,0.11,0.0025,0.87875
2627,0.15125,0.0,0.03375,0.06375,0.75125
2628,0.586875,0.00125,0.0,0.075,0.336875
2629,0.47625,0.0,0.0025,0.075,0.44625
2630,0.1425,0.0175,0.0775,0.10375,0.65875
2631,0.2275,0.0,0.015,0.6484375,0.1090625
2632,0.99875,0.0,0.0,0.0,0.00125
2633,0.01375,0.0025,0.2625,0.00375,0.7175
2634,0.565,0.0,0.0025,0.39,0.0425
2635,0.30125,0.0025,0.0075,0.505,0.18375
2636,0.95125,0.0,0.0,0.01625,0.0325
2637,0.2625,0.0,0.025,0.6875,0.025
2638,1.0,0.0,0.0,0.0,0.0
2639,0.81375,0.0,0.00125,0.05875,0.12625
2640,0.7325,0.0025,0.0,0.06125,0.20375
2641,0.4675,0.0,0.00375,0.0475,0.48125
2642,0.19125,0.0,0.1075,0.35625,0.345
2643,0.01875,0.0025,0.1575,0.1675,0.65375
2644,0.90875,0.00125,0.0,0.01125,0.07875
2645,0.23625,0.0,0.235,0.32,0.20875
2646,0.0,0.03125,0.09,0.03,0.84875
2647,0.00125,0.00875,0.01625,0.0,0.97375
2648,0.01,0.00625,0.2875,0.015,0.68125
2649,0.81875,0.00125,0.0,0.0125,0.1675
2650,0.0,0.0,0.00125,0.0,0.99875
2651,0.71375,0.0,0.025,0.00125,0.26
2652,0.0,0.0,0.0025,0.0,0.9975
2653,0.90625,0.0075,0.0,0.06875,0.0175
2654,0.68,0.0,0.03375,0.16260416666666663,0.12364583333333332
2655,0.0,0.0125,0.02875,0.0,0.95875
2656,0.1525,0.00125,0.13875,0.5265625,0.1809375
2657,0.49375,0.04,0.00375,0.19125,0.27125
2658,0.2475,0.00625,0.01375,0.15625,0.57625
2659,0.0,0.25875,0.105,0.00125,0.635
2660,0.31625,0.0,0.0225,0.165,0.49625
2661,0.10625,0.04,0.12375,0.155,0.575
2662,0.965,0.0,0.0,0.0025,0.0325
2663,0.4525,0.00125,0.01625,0.27625,0.25375
2664,0.305,0.0,0.01,0.26,0.425
2665,0.67625,0.00125,0.006875000000000001,0.18687500000000004,0.12875
2666,0.6221875,0.0,0.00625,0.18,0.1915625
2667,0.455,0.0,0.03125,0.4,0.11375
2668,0.5527083333333334,0.0,0.01875,0.2785416666666667,0.15
2669,0.33125,0.00125,0.0625,0.42625,0.17875
2670,0.4404166666666666,0.0,0.0025,0.05208333333333333,0.505
2671,0.0475,0.0175,0.51375,0.07875,0.3425
2672,0.79125,0.005,0.02625,0.045,0.1325
2673,0.05875,0.00125,0.04875,0.795625,0.095625
2674,0.7817708333333333,0.0,0.00125,0.1478125,0.06916666666666667
2675,0.17625,0.1125,0.10916666666666666,0.0375,0.5645833333333333
2676,0.04625,0.0775,0.5125,0.0025,0.36125
2677,0.9675,0.0,0.0,0.005,0.0275
2678,0.0,0.0,0.0,0.0,1.0
2679,0.28125,0.0,0.01875,0.56625,0.13375
2680,0.0,0.0025,0.15875,0.0,0.83875
2681,0.0,0.0,0.0,0.0,1.0
2682,0.0075,0.005,0.14375,0.00375,0.84
2683,0.9675,0.0,0.0,0.02875,0.00375
2684,0.71,0.0,0.0,0.2625,0.0275
2685,0.28125,0.0,0.08875,0.40541666666666665,0.22458333333333333
2686,0.1025,0.04375,0.0175,0.07,0.76625
2687,0.6933333333333335,0.0,0.0,0.17666666666666664,0.13
2688,0.42625,0.02,0.05125,0.26125,0.24125
2689,0.5625,0.0075,0.05125,0.15,0.22875
2690,0.0,0.005,0.07625,0.0,0.91875
2691,0.0025,0.16739583333333335,0.06,0.0075,0.7626041666666667
2692,0.705,0.00125,0.00625,0.09625,0.19125
2693,0.3575,0.0,0.025,0.44,0.1775
2694,0.07,0.02,0.1125,0.03125,0.76625
2695,0.11375,0.0,0.02125,0.67375,0.19125
2696,0.0,0.0,0.0,0.0,1.0
2697,0.82,0.0,0.00625,0.025,0.14875
2698,0.6465625,0.0,0.02125,0.005,0.3271875
2699,0.08375,0.0025,0.00125,0.005,0.9075
2700,0.0,0.0,0.0,0.0,1.0
2701,0.8675,0.0,0.0,0.00125,0.13125
2702,0.57875,0.0,0.01,0.35375,0.0575
2703,0.93375,0.0,0.0,0.03125,0.035
2704,0.0,0.012083333333333333,0.28375,0.01,0.6941666666666666
2705,0.0,0.0025,0.0175,0.00125,0.97875
2706,0.46125,0.0,0.06625,0.3225,0.15
2707,0.32125,0.0,0.05875,0.25125,0.36875
2708,0.16125,0.0,0.3325,0.3775,0.12875
2709,0.0,0.0,0.0,0.0,1.0
2710,0.2015625,0.0,0.0775,0.635,0.0859375
2711,0.2755,0.00125,0.0345,0.36375,0.325
2712,0.0375,0.0,0.14125,0.375,0.44625
2713,0.82875,0.0,0.00125,0.13625,0.03375
2714,0.99,0.0,0.0,0.005,0.005
2715,0.0,0.005,0.0025,0.0,0.9925
2716,0.8325,0.0,0.0,0.15625,0.01125
2717,0.52375,0.0,0.015,0.32125,0.14
2718,0.724375,0.0,0.0275,0.226875,0.02125
2719,0.916875,0.0,0.0,0.005,0.078125
2720,0.78875,0.0,0.0025,0.025,0.18375
2721,0.05875,0.0,0.21375,0.56625,0.16125
2722,0.84875,0.0,0.00125,0.1425,0.0075
2723,0.00125,0.03,0.43125,0.0175,0.52
2724,0.08125,0.0,0.2925,0.195,0.43125
2725,0.0025,0.1025,0.00625,0.0,0.88875
2726,0.2317708333333334,0.0,0.0025,0.7344791666666666,0.03125
2727,0.7725,0.00375,0.0,0.0675,0.15625
2728,0.01125,0.0175,0.05375,0.0075,0.91
2729,0.69625,0.0,0.0875,0.1,0.11625
2730,0.6875,0.0,0.0,0.0425,0.27
2731,0.9925,0.0,0.0,0.0,0.0075
2732,0.0575,0.045,0.03875,0.0025,0.85625
2733,0.01,0.0016666666666666666,0.1075,0.0,0.8808333333333332
2734,0.235,0.00625,0.07875,0.59375,0.08625
2735,0.67325,0.0,0.00125,0.045,0.2805
2736,0.27875,0.00125,0.07125,0.5,0.14875
2737,0.29,0.00375,0.03,0.055,0.62125
2738,0.52375,0.0,0.0225,0.3475,0.10625
2739,0.0025,0.005,0.7875,0.03625,0.16875
2740,0.425,0.00375,0.04,0.14125,0.39
2741,0.36125,0.00375,0.2875,0.225,0.1225
2742,0.0325,0.005,0.075,0.05,0.8375
2743,0.74125,0.0,0.00125,0.0675,0.19
2744,0.0,0.00375,0.015,0.00625,0.975
2745,0.97125,0.0,0.00625,0.0125,0.01
2746,0.27625,0.0025,0.045,0.5825,0.09375
2747,0.6754166666666666,0.0,0.015,0.14333333333333334,0.16625
2748,0.59875,0.0025,0.0075,0.24875,0.1425
2749,0.19125,0.00125,0.00375,0.11,0.69375
2750,0.19375,0.0,0.12125,0.50875,0.17625
2751,0.59625,0.00125,0.0,0.10125,0.30125
2752,0.7282291666666667,0.0,0.00125,0.02875,0.24177083333333335
2753,0.76625,0.0,0.0,0.215,0.01875
2754,0.23125,0.02625,0.26875,0.29,0.18375
2755,0.0325,0.0,0.02125,0.28,0.66625
2756,0.0025,0.19875,0.15875,0.00125,0.63875
2757,0.54,0.0,0.015,0.36125,0.08375
2758,0.035,0.00125,0.19,0.01,0.76375
2759,0.0125,0.0,0.0725,0.3175,0.5975
2760,0.015,0.00125,0.0875,0.09,0.80625
2761,0.81,0.0025,0.0075,0.0225,0.1575
2762,0.86,0.0,0.00375,0.1275,0.00875
2763,0.81375,0.0,0.00375,0.13875,0.04375
2764,0.9158333333333333,0.0,0.01125,0.0,0.07291666666666667
2765,0.0,0.0175,0.0525,0.005,0.925
2766,0.23625,0.0,0.0325,0.613125,0.118125
2767,0.82125,0.00125,0.0,0.02,0.1575
2768,0.9261666666666667,0.00125,0.00125,0.01125,0.060083333333333336
2769,0.22125,0.0,0.025,0.14875,0.605
2770,0.005,0.0,0.055,0.7075,0.2325
2771,0.54125,0.0,0.00625,0.08375,0.36875
2772,0.045,0.0,0.01125,0.89125,0.0525
2773,0.9305,0.0,0.0175,0.0,0.052000000000000005
2774,0.0,0.0025,0.0025,0.00375,0.99125
2775,0.0,0.0,0.02625,0.0,0.97375
2776,0.24375,0.0,0.37625,0.22875,0.15125
2777,0.0,0.005,0.0175,0.0,0.9775
2778,0.78,0.0,0.00125,0.04375,0.175
2779,0.15625,0.00125,0.19375,0.32,0.32875
2780,0.57,0.0,0.045,0.2575,0.1275
2781,0.06375,0.0,0.26,0.4462499999999999,0.22999999999999995
2782,0.9570833333333334,0.0,0.00625,0.01875,0.017916666666666668
2783,0.769375,0.0,0.0,0.0675,0.163125
2784,0.9725,0.0,0.0,0.0075,0.02
2785,0.188125,0.0,0.0075,0.593125,0.21125
2786,0.99875,0.0,0.0,0.0,0.00125
2787,0.76875,0.0,0.00875,0.095,0.1275
2788,0.015,0.005,0.22625,0.01875,0.735
2789,0.0,0.0,0.0,0.0,1.0
2790,0.20775,0.015,0.05625,0.01,0.711
2791,0.97,0.0025,0.0,0.01625,0.01125
2792,0.985,0.0,0.0,0.0025,0.0125
2793,0.27375,0.0,0.06625,0.48,0.18
2794,0.0225,0.0025,0.3725,0.43625,0.16625
2795,0.705,0.0,0.0,0.00125,0.29375
2796,0.2075,0.015,0.13125,0.225,0.42125
2797,0.6475,0.0,0.00125,0.08625,0.265
2798,0.135,0.0025,0.02125,0.45625,0.385
2799,0.1675,0.005,0.10125,0.5125,0.21375
2800,0.75875,0.0,0.00125,0.18,0.06
2801,0.05375,0.0025,0.005,0.6025,0.33625
2802,0.73875,0.0,0.00375,0.21125,0.04625
2803,0.15375,0.0,0.05125,0.63625,0.15875
2804,0.15375,0.0,0.01375,0.2975,0.535
2805,0.255,0.0,0.00125,0.0875,0.65625
2806,0.01625,0.12,0.23125,0.0,0.6325
2807,0.0,0.00125,0.02375,0.0,0.975
2808,0.83875,0.0025,0.00375,0.0175,0.1375
2809,0.565,0.0,0.00875,0.37625,0.05
2810,0.2825,0.0,0.115,0.42875,0.17375
2811,0.6475,0.0,0.02,0.2325,0.1
2812,0.0025,0.020625,0.08125,0.0025,0.893125
2813,0.95,0.00125,0.0,0.0025,0.04625
2814,0.35,0.00625,0.05375,0.51375,0.07625
2815,0.36125,0.0,0.01,0.04625,0.5825
2816,0.79375,0.01,0.0025,0.0175,0.17625
2817,0.0,0.00375,0.01625,0.00125,0.97875
2818,0.96875,0.0,0.0,0.005,0.02625
2819,0.25375,0.0,0.01125,0.3275,0.4075
2820,0.8425,0.11,0.00125,0.02125,0.025
2821,0.0975,0.00125,0.00875,0.0,0.8925
2822,0.40125,0.0,0.005,0.36375,0.23
2823,0.0,0.00125,0.00875,0.00125,0.98875
2824,0.535625,0.0,0.015,0.393125,0.05625
2825,0.46,0.0,0.015,0.375,0.15
2826,0.3321875,0.0,0.03875,0.3803125,0.24875
2827,0.38125,0.0,0.03875,0.42,0.16
2828,0.09,0.0,0.04125,0.555,0.31375
2829,0.21625,0.0,0.0475,0.6975,0.03875
2830,0.96,0.0,0.0025,0.0,0.0375
2831,0.49875,0.0,0.0225,0.33625,0.1425
2832,0.05375,0.0,0.08125,0.35375,0.51125
2833,0.24125,0.0,0.00625,0.0775,0.675
2834,0.873125,0.0,0.0,0.00125,0.125625
2835,0.225,0.0,0.01,0.485,0.28
2836,0.2625,0.00125,0.02,0.5925,0.12375
2837,0.33625,0.00125,0.03875,0.30875,0.315
2838,0.0025,0.0175,0.225,0.0475,0.7075
2839,0.00625,0.03625,0.3375,0.04875,0.57125
2840,0.13,0.0,0.04,0.30875,0.52125
2841,0.7814375,0.0,0.0,0.1573125,0.06125
2842,0.8775,0.0,0.0,0.0,0.1225
2843,0.28,0.0,0.0475,0.60625,0.06625
2844,0.0,0.0,0.01125,0.0,0.98875
2845,0.57,0.0,0.045,0.2575,0.1275
2846,0.8825,0.0,0.0,0.06,0.0575
2847,0.37625,0.0,0.0825,0.36375,0.1775
2848,0.844375,0.0,0.0,0.08875,0.066875
2849,0.13375,0.005,0.03625,0.105,0.72
2850,0.61875,0.00125,0.0,0.01125,0.36875
2851,0.12,0.0,0.45875,0.205,0.21625
2852,0.7425,0.00125,0.00125,0.09625,0.15875
2853,0.62875,0.0,0.035,0.035,0.30125
2854,0.52625,0.0,0.0,0.11,0.36375
2855,0.99875,0.0,0.0,0.0,0.00125
2856,0.9725,0.00375,0.0,0.0125,0.01125
2857,0.60375,0.0,0.00375,0.3175,0.075
2858,0.81375,0.0025,0.00125,0.1575,0.025
2859,0.4154166666666667,0.0,0.00375,0.30333333333333334,0.2775
2860,0.46625,0.0,0.1475,0.035,0.35125
2861,0.00375,0.0,0.3275,0.38,0.28875
2862,0.0,0.00625,0.02,0.0025,0.97125
2863,0.00875,0.03625,0.05875,0.005,0.89125
2864,0.955,0.0,0.0,0.00875,0.03625
2865,0.8225,0.0,0.00125,0.16125,0.015
2866,0.0,0.0,0.0,0.0,1.0
2867,0.0,0.005,0.01875,0.0,0.97625
2868,0.56375,0.00125,0.03875,0.1525,0.24375
2869,0.92125,0.0,0.0,0.00125,0.0775
2870,0.38416666666666666,0.0,0.095,0.45208333333333334,0.06875
2871,0.9525,0.0,0.00125,0.045,0.00125
2872,0.475,0.0,0.03,0.33125,0.16375
2873,0.555,0.0,0.00375,0.375,0.06625
2874,0.8075,0.0,0.00125,0.03,0.16125
2875,0.7225,0.0,0.01625,0.22375,0.0375
2876,0.02625,0.005,0.07125,0.0,0.8975
2877,0.03375,0.00125,0.0125,0.3,0.6525
2878,0.00125,0.006875,0.0625,0.0025,0.926875
2879,0.52,0.0,0.02625,0.4110416666666667,0.04270833333333334
2880,0.0,0.0,0.0125,0.0,0.9875
2881,0.01,0.03,0.52,0.04875,0.39125
2882,0.971875,0.0,0.02125,0.0,0.006875
2883,0.6325,0.0,0.04625,0.2675,0.05375
2884,0.6371875,0.0,0.01,0.3228125,0.03
2885,0.0,0.0,0.00125,0.01625,0.9825
2886,0.5875,0.0,0.0025,0.22875,0.18125
2887,0.0175,0.00375,0.0675,0.00125,0.91
2888,0.3,0.0,0.01625,0.47625,0.2075
2889,0.8610625000000003,0.0,0.0,0.01875,0.12018750000000003
2890,0.8672916666666666,0.0,0.00375,0.0175,0.11145833333333333
2891,0.0,0.3075,0.05875,0.0,0.63375
2892,0.85,0.0,0.0,0.0025,0.1475
2893,0.76625,0.0,0.02625,0.16625,0.04125
2894,0.9772916666666667,0.0,0.0,0.005,0.01770833333333333
2895,0.295,0.0,0.01375,0.195,0.49625
2896,0.6775,0.0,0.00125,0.08,0.24125
2897,0.01,0.025,0.2015625,0.0,0.7634375
2898,0.7875,0.0,0.00375,0.115,0.09375
2899,0.03625,0.0,0.0,0.0,0.96375
2900,0.7654166666666665,0.0,0.0,0.04875,0.18583333333333335
2901,0.65125,0.00125,0.01,0.025,0.3125
2902,0.90375,0.0,0.0,0.0275,0.06875
2903,0.00375,0.01125,0.17375,0.035,0.77625
2904,0.5,0.0,0.02,0.39,0.09
2905,0.08875,0.19125,0.465,0.0825,0.1725
2906,0.99,0.0,0.0025,0.0025,0.005
2907,0.5025,0.0,0.01,0.285,0.2025
2908,0.24875,0.0,0.03125,0.09875,0.62125
2909,0.63525,0.0,0.00625,0.2985,0.06
2910,0.335,0.0,0.03125,0.01375,0.62
2911,0.235,0.0,0.065,0.3325,0.3675
2912,0.9225,0.0,0.0,0.0175,0.06
2913,0.4375,0.0,0.05375,0.125,0.38375
2914,0.86625,0.0,0.0,0.04875,0.085
2915,0.76,0.0,0.02375,0.1625,0.05375
2916,0.0375,0.00625,0.18375,0.27125,0.50125
2917,0.09125,0.00375,0.38125,0.19125,0.3325
2918,0.675,0.0,0.0,0.225,0.1
2919,0.175,0.00875,0.03875,0.00125,0.77625
2920,0.54875,0.0,0.05125,0.32625,0.07375
2921,0.26958333333333334,0.0,0.02125,0.6741666666666667,0.035
2922,0.34,0.01625,0.02375,0.4475,0.1725
2923,0.16125,0.0,0.115,0.42125,0.3025
2924,0.23625,0.0,0.025,0.52,0.21875
2925,0.42625,0.0075,0.0075,0.03375,0.525
2926,0.00125,0.1475,0.395,0.0,0.45625
2927,0.4679166666666667,0.0,0.01625,0.22427083333333336,0.2915625
2928,0.9575,0.0,0.0,0.00125,0.04125
2929,0.05625,0.0,0.16375,0.26125,0.51875
2930,0.34,0.00375,0.1175,0.19375,0.345
2931,0.02125,0.0,0.065,0.32875,0.585
2932,0.9925,0.0,0.00125,0.005,0.00125
2933,0.665625,0.0,0.00125,0.31,0.023125
2934,0.28375,0.0,0.0675,0.3125,0.33625
2935,0.02625,0.0,0.08875,0.37125,0.51375
2936,0.6512916666666666,0.0,0.014583333333333332,0.274125,0.06
2937,0.1325,0.0,0.0175,0.06375,0.78625
2938,0.01125,0.0025,0.1775,0.0175,0.79125
2939,0.2025,0.0,0.035,0.37625,0.38625
2940,0.99,0.0,0.0,0.00875,0.00125
2941,0.1675,0.0,0.0375,0.4125,0.3825
2942,0.0,0.00625,0.00125,0.00125,0.99125
2943,0.2725,0.0,0.01,0.185,0.5325
2944,0.31375,0.0,0.0625,0.175,0.44875
2945,0.903125,0.00125,0.00375,0.01875,0.073125
2946,0.2652083333333334,0.0,0.07125,0.49479166666666663,0.16875
2947,0.35125,0.0,0.00125,0.29375,0.35375
2948,0.675,0.00875,0.05375,0.24,0.0225
2949,0.05625,0.00625,0.03222916666666666,0.035,0.8702708333333333
2950,0.1075,0.0,0.02375,0.36625,0.5025
2951,0.0575,0.045,0.03875,0.0025,0.85625
2952,0.985,0.0,0.0,0.00125,0.01375
2953,0.00375,0.01625,0.03125,0.02,0.92875
2954,0.3225,0.00125,0.01875,0.58625,0.07125
2955,0.70875,0.0,0.0,0.00125,0.29
2956,0.28875,0.0,0.19375,0.41125,0.10625
2957,0.34875,0.0,0.0,0.03625,0.615
2958,0.38291666666666674,0.0,0.03625,0.2625,0.3183333333333333
2959,0.22625,0.01,0.08125,0.055,0.6275
2960,0.427125,0.0,0.02375,0.40537500000000004,0.14375
2961,0.23875,0.00375,0.04,0.09,0.6275
2962,0.26625,0.0,0.02,0.695,0.01875
2963,0.44375,0.0,0.00125,0.035,0.52
2964,0.02,0.0,0.125,0.72,0.135
2965,0.0,0.0025,0.0,0.00125,0.99625
2966,0.9775,0.0,0.0,0.00375,0.01875
2967,0.0275,0.0125,0.15125,0.35,0.45875
2968,0.4275,0.0,0.015,0.43375,0.12375
2969,0.74,0.0,0.00375,0.145,0.11125
2970,0.56625,0.0,0.0075,0.06125,0.365
2971,0.02,0.00125,0.015,0.0,0.96375
2972,0.04375,0.0,0.0925,0.45625,0.4075
2973,1.0,0.0,0.0,0.0,0.0
2974,0.005,0.07375,0.2,0.04375,0.6775
2975,0.26,0.0,0.06375,0.42375,0.2525
2976,0.3675,0.0025,0.04875,0.08,0.50125
2977,0.21125,0.0,0.01625,0.335,0.4375
2978,0.2825,0.0,0.00125,0.11,0.60625
2979,0.0,0.0,0.01,0.0,0.99
2980,0.995,0.0,0.0,0.005,0.0
2981,0.95625,0.0,0.00875,0.00125,0.03375
2982,0.46495238095238095,0.0,0.02375,0.2550476190476191,0.25625
2983,0.02375,0.0175,0.175,0.00625,0.7775
2984,0.415,0.0025,0.01625,0.53,0.03625
2985,0.38125,0.0,0.00125,0.04125,0.57625
2986,0.47625,0.0,0.0225,0.23375,0.2675
2987,0.29375,0.0,0.03,0.565,0.11125
2988,0.0,0.0025,0.00375,0.0,0.99375
2989,0.08875,0.0,0.00875,0.1275,0.775
2990,0.17125,0.00375,0.0825,0.045,0.6975
2991,0.815,0.0,0.0,0.0075,0.1775
2992,0.62,0.0,0.0925,0.14625,0.14125
2993,0.66625,0.0,0.0025,0.1075,0.22375
2994,0.7925,0.0,0.0025,0.16125,0.04375
2995,0.10375,0.00875,0.265,0.35375,0.26875
2996,0.38875,0.00125,0.00125,0.29625,0.3125
2997,0.8412291666666667,0.0,0.0,0.14752083333333335,0.01125
2998,0.3929166666666667,0.0,0.015,0.20958333333333334,0.3825
2999,0.58,0.0,0.0,0.375,0.045
3000,0.20375,0.0,0.0475,0.5575,0.19125
3001,0.97125,0.0,0.0,0.01125,0.0175
3002,0.68125,0.00125,0.00375,0.195,0.11875
3003,0.3125,0.0,0.0975,0.25,0.34
3004,0.57875,0.0175,0.0575,0.20625,0.14
3005,0.7675,0.0,0.0,0.00625,0.22625
3006,0.0,0.00125,0.01,0.0,0.98875
3007,0.595,0.00125,0.005,0.09375,0.305
3008,0.285,0.0,0.05375,0.5325,0.12875
3009,0.0,0.06,0.00375,0.00125,0.935
3010,0.98125,0.0,0.01625,0.0,0.0025
3011,0.8725,0.0,0.0,0.005,0.1225
3012,0.5447916666666667,0.0,0.00375,0.31895833333333334,0.1325
3013,0.025,0.0075,0.2925,0.2875,0.3875
3014,0.0,0.0,0.0525,0.01125,0.93625
3015,0.44375,0.01625,0.19625,0.09875,0.245
3016,0.0,0.0,0.02125,0.00125,0.9775
3017,0.7078125,0.005,0.04125,0.2184375,0.0275
3018,0.6577708333333334,0.0,0.01625,0.28222916666666664,0.04375
3019,0.17625,0.005,0.0275,0.26125,0.53
3020,0.35375,0.0,0.0225,0.32,0.30375
3021,0.9975,0.0,0.0,0.0025,0.0
3022,0.7625,0.0,0.0,0.19375,0.04375
3023,0.56125,0.0,0.005,0.13125,0.3025
3024,0.93,0.0,0.0,0.01,0.06
3025,0.9975,0.0,0.0,0.00125,0.00125
3026,0.08375,0.0225,0.1025,0.00125,0.79
3027,0.11375,0.0,0.03625,0.49375,0.35625
3028,0.25125,0.0,0.0475,0.5675,0.13375
3029,0.08875,0.0,0.08875,0.66875,0.15375
3030,0.52375,0.0,0.02,0.2725,0.18375
3031,0.245,0.0,0.015,0.05875,0.68125
3032,0.74375,0.0,0.0,0.2,0.05625
3033,0.68125,0.0,0.00625,0.0325,0.28
3034,0.0325,0.0025,0.02875,0.08875,0.8475
3035,0.24875,0.0,0.01375,0.27,0.4675
3036,0.0,0.0,0.015,0.005,0.98
3037,0.23875,0.0,0.045,0.505,0.21125
3038,0.0,0.0,0.0175,0.0,0.9825
3039,0.32,0.00125,0.04625,0.41625,0.21625
3040,0.00125,0.26875,0.2225,0.0025,0.505
3041,0.88725,0.0,0.00125,0.0125,0.099
3042,0.2375,0.0,0.0175,0.35875,0.38625
3043,0.84,0.0,0.0,0.01375,0.14625
3044,0.96375,0.00125,0.0,0.005,0.03
3045,0.99625,0.0,0.0,0.0,0.00375
3046,0.225,0.01625,0.015,0.0025,0.74125
3047,0.00375,0.01625,0.09,0.0,0.89
3048,0.0,0.0125,0.06125,0.0,0.92625
3049,0.03125,0.03375,0.1225,0.04625,0.76625
3050,0.10125,0.0,0.0775,0.78375,0.0375
3051,0.24,0.0025,0.0525,0.38375,0.32125
3052,0.3375,0.005,0.0375,0.44,0.18
